used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd2Zr2O7,tick-pos,diff/sigma,Axis-limits
1,36.29,16570,16547.074540685408,16519.137413095228,-2021.274541, , ,-3.100994404, 
1,36.3,16640,16545.21966738936,16517.55012614962,-1949.419667, , ,-2.13812059, 
1,36.31,16540,16543.370320470243,16515.964090139776,-2047.57032, , ,-1.206924528, 
1,36.32,16420,16541.526405600067,16514.37930479383,-2165.726406, , ,0.8116489626048794, 
1,36.33,16150,16539.687830476432,16512.79576983896,-2433.88783, , ,-0.897789916, 
1,36.34,16553.3,16537.854504584102,16511.213485001354,-2028.754505, , ,-2.754321837, 
1,36.35,16490,16536.026345513117,16509.63245000626,-2090.226346, , ,-1.743996141, 
1,36.36,16373.3,16534.203264653654,16508.052664577932,-2205.103265, , ,-0.692490642, 
1,36.37,16473.3,16532.385184600607,16506.47412843968,-2103.285185, , ,-3.818162882, 
1,36.38,16396.7,16530.572020080082,16504.896841313832,-2178.07202, , ,1.7236651923879194, 
1,36.39,16236.7,16528.763700003143,16503.320802921768,-2336.2637, , ,-2.184927303, 
1,36.4,16446.7,16526.96014302788,16501.74601,-2124.460143, , ,0.3842691017688235, 
1,36.41,16810,16525.161279970755,16500.17247121965,-1759.36128, , ,-1.331677547, 
1,36.42,16376.7,16523.367035329196,16498.600177347515,-2190.867035, , ,-3.169953589, 
1,36.43,16300,16521.577342897996,16497.029131085023,-2265.777343, , ,-0.386011303, 
1,36.44,16866.7,16519.792130868136,16495.45933214873,-1697.292131, , ,-1.766639705, 
1,36.45,16303.3,16518.01133565509,16493.89078025424,-2258.911336, , ,-0.225082868, 
1,36.46,16236.7,16516.23489128918,16492.323475116198,-2323.734891, , ,-2.917862008, 
1,36.47,16510,16514.46273621052,16490.75741644829,-2048.662736, , ,-0.47979204, 
1,36.48,16333.3,16512.69480814301,16489.192603963245,-2223.594808, , ,-1.516817259, 
1,36.49,16306.7,16510.93104683615,16487.62903737284,-2248.431047, , ,0.9456506558653591, 
1,36.5,15973.3,16509.171395376357,16486.06672,-2580.071395, , ,2.792117269105899, 
1,36.51,16583.3,16507.41579661065,16484.50564071828,-1968.315797, , ,0.060674533, 
1,36.52,16443.3,16505.664191716194,16482.94581,-2106.564192, , ,-0.996869886, 
1,36.53,16130,16503.916532121184,16481.38722415972,-2418.116532, , ,-0.609760301, 
1,36.54,16663.3,16502.172760908205,16479.82988268574,-1883.072761, , ,1.1615480390183799, 
1,36.55,16060,16500.43282759622,16478.273785357032,-2484.632828, , ,4.6895784322461775, 
1,36.56,16693.3,16498.696684087397,16476.718931878688,-1849.596684, , ,2.738715427706589, 
1,36.57,16210,16496.964278587504,16475.16532195489,-2331.164279, , ,3.994860086385785, 
1,36.58,16216.7,16495.235565500196,16473.612955288823,-2322.735566, , ,1.4071574653849535, 
1,36.59,16210,16493.510496963234,16472.061831582756,-2327.710497, , ,0.2864703896793292, 
1,36.6,16420,16491.789025351864,16470.51195053802,-2115.989025, , ,1.6859909025614266, 
1,36.61,16296.7,16490.07110959687,16468.96331185498,-2237.57111, , ,4.330433436776107, 
1,36.62,16660,16488.356704932616,16467.41591523306,-1872.556705, , ,-0.046271108, 
1,36.63,16133.3,16486.645769215123,16465.869760370748,-2397.545769, , ,2.9895381879900498, 
1,36.64,16673.3,16484.938258749753,16464.32484696558,-1855.838259, , ,4.268027536679417, 
1,36.65,16340,16483.23413639743,16462.781174714157,-2187.434136, , ,3.6700706679746355, 
1,36.66,16366.7,16481.533359534515,16461.238743312133,-2159.03336, , ,4.6830094540584755, 
1,36.67,16350,16479.835893881074,16459.697552454225,-2174.035894, , ,6.808170192714001, 
1,36.68,16520,16478.14169,16458.157601834206,-2002.341694, , ,7.406533750192453, 
1,36.69,16333.3,16476.45073011034,16456.618891144924,-2187.35073, , ,8.208828742486602, 
1,36.7,16373.3,16474.762965574264,16455.081420078277,-2145.662966, , ,8.983954238143772, 
1,36.71,16650,16473.078360336593,16453.545188325217,-1867.27836, , ,8.061119893, 
1,36.72,16696.7,16471.396883450576,16452.010195575782,-1818.896883, , ,7.225122110500515, 
1,36.73,16340,16469.718501345913,16450.476441519062,-2173.918501, , ,8.143941977907591, 
1,36.74,16373.3,16468.043179974527,16448.94392584321,-2138.94318, , ,3.3623186193574037, 
1,36.75,16236.7,16466.370887075558,16447.412648235455,-2273.870887, , ,9.349075039596679, 
1,36.76,16563.3,16464.701590506407,16445.88260838208,-1945.601591, , ,7.228813770782018, 
1,36.77,16626.7,16463.035260984594,16444.353805968458,-1880.535261, , ,9.499578364437776, 
1,36.78,16236.7,16461.37186648486,16442.826240679005,-2268.871866, , ,6.195647259, 
1,36.79,16510,16459.711380107034,16441.29991219722,-1993.91138, , ,7.538356202899218, 
1,36.8,16226.7,16458.05377053927,16439.774820205675,-2275.553771, , ,7.718071397773935, 
1,36.81,16546.7,16456.399011356374,16438.250964386007,-1953.899011, , ,8.381132237027906, 
1,36.82,16116.7,16454.747071721486,16436.728344418934,-2382.247072, , ,7.592835544832749, 
1,36.83,16443.3,16453.09792783015,16435.206959984233,-2053.997928, , ,7.5415827424606015, 
1,36.84,16663.3,16451.451552062306,16433.68681076077,-1832.351552, , ,5.954539186274311, 
1,36.85,16120,16449.80791703538,16432.16789642648,-2374.007917, , ,3.3744469373064514, 
1,36.86,16380,16448.16700037266,16430.650216658367,-2112.367, , ,4.461493345523344, 
1,36.87,16393.3,16446.528773736056,16429.133771132525,-2097.428774, , ,5.281446616242262, 
1,36.88,16476.7,16444.893214985426,16427.618559524115,-2012.393215, , ,2.8079707784916965, 
1,36.89,16380,16443.26030114525,16426.104581507378,-2107.460301, , ,6.815030831468787, 
1,36.9,16236.7,16441.630006020438,16424.591836755644,-2249.130006, , ,1.7389818454215855, 
1,36.91,16296.7,16440.002308540974,16423.08032494131,-2187.502309, , ,3.1025542599406517, 
1,36.92,15853.3,16438.377184894103,16421.570045735854,-2629.277185, , ,-3.23881502, 
1,36.93,15990,16436.754613888774,16420.060998809848,-2490.954614, , ,-2.421061736, 
1,36.94,16056.7,16435.13457540589,16418.553183832937,-2422.634575, , ,-1.9552253, 
1,36.95,16140,16433.51704706046,16417.046600473852,-2337.717047, , ,-0.211551568, 
1,36.96,16193.3,16431.90200622817,16415.541248400412,-2282.802006, , ,-2.589586875, 
1,36.97,16690,16430.289436005824,16414.037127279513,-1784.489436, , ,1.553199768292642, 
1,36.98,16416.7,16428.67931340964,16412.53423677714,-2056.179313, , ,-2.652817406, 
1,36.99,16503.3,16427.07162201144,16411.03257655837,-1967.971622, , ,1.9033129290596242, 
1,37,16423.3,16425.466339898514,16409.53214628737,-2046.36634, , ,-1.053789539, 
1,37.01,16566.7,16423.863450402427,16408.03294562738,-1901.36345, , ,2.324702160691601, 
1,37.02,16153.3,16422.26293,16406.534974240734,-2313.162934, , ,-0.549145483, 
1,37.03,16280,16420.66477316499,16405.038231788876,-2184.864773, , ,1.104760091601712, 
1,37.04,16116.7,16419.06894922123,16403.54271793232,-2346.568949, , ,-0.562084056, 
1,37.05,16043.3,16417.47545,16402.04843233068,-2418.375447, , ,0.2403063494481794, 
1,37.06,16380,16415.884246608068,16400.55537464266,-2080.084247, , ,-3.130167392, 
1,37.07,16410,16414.295333638158,16399.063544526067,-2048.495334, , ,-1.222147496, 
1,37.08,16193.3,16412.70869133546,16397.572941637776,-2263.608691, , ,1.6796289042386747, 
1,37.09,16353.3,16411.12430266668,16396.08356563379,-2102.024303, , ,-1.160685034, 
1,37.1,16553.3,16409.54215,16394.59542,-1900.442153, , ,-0.896197617, 
1,37.11,16510,16407.96222631855,16393.108492898176,-1942.162226, , ,-1.669162205, 
1,37.12,16440,16406.38450754829,16391.62279547401,-2010.584508, , ,-1.824422288, 
1,37.13,16286.7,16404.80898130301,16390.138323549065,-2162.308981, , ,-1.830928502, 
1,37.14,16430,16403.235633405933,16388.655076774845,-2017.435633, , ,-0.357143623, 
1,37.15,16440,16401.664448964082,16387.173054801904,-2005.864449, , ,-3.291923411, 
1,37.16,16490,16400.095414990974,16385.692257279945,-1954.295415, , ,-2.823031126, 
1,37.17,16046.7,16398.52851623421,16384.21268385773,-2396.028516, , ,0.4799359660594436, 
1,37.18,16490,16396.96374113602,16382.734334183162,-1951.163741, , ,-0.900432175, 
1,37.19,16146.7,16395.40107384619,16381.257207903236,-2292.901074, , ,-1.922023413, 
1,37.2,16320,16393.84050316275,16379.781304664026,-2118.040503, , ,1.7718992723080904, 
1,37.21,16400,16392.282014425808,16378.306624110754,-2036.482014, , ,-1.564036771, 
1,37.22,16330,16390.725597385284,16376.83316588771,-2104.925597, , ,-0.435741302, 
1,37.23,16166.7,16389.17123761791,16375.360929638326,-2266.671238, , ,1.1943551168883555, 
1,37.24,15950,16387.61892439499,16373.889915005111,-2481.818924, , ,0.2372614684300743, 
1,37.25,16126.7,16386.06864,16372.420121629704,-2303.568644, , ,-1.369040735, 
1,37.26,16230,16384.52038560343,16370.951549152855,-2198.720386, , ,1.8530630109735202, 
1,37.27,16096.7,16382.974137976917,16369.484197214397,-2330.474138, , ,0.4123378314760518, 
1,37.28,16370,16381.429888129967,16368.018065453309,-2055.629888, , ,-1.241992384, 
1,37.29,16043.3,16379.887627594431,16366.55315350767,-2380.787628, , ,-0.410748088, 
1,37.3,16093.3,16378.347343490517,16365.089461014664,-2329.247343, , ,1.3412020214501867, 
1,37.31,16216.7,16376.809024606486,16363.626987610598,-2204.309025, , ,-0.76950527, 
1,37.32,16103.3,16375.272661398638,16362.165732930887,-2316.172661, , ,0.9864401278173299, 
1,37.33,16420,16373.738243130309,16360.705696610075,-1997.938243, , ,0.3699725214626686, 
1,37.34,16293.3,16372.205759421571,16359.246878281816,-2123.105759, , ,0.48474482292539656, 
1,37.35,16040,16370.675199653184,16357.789277578866,-2374.8752, , ,-0.085602282, 
1,37.36,16263.3,16369.146555231617,16356.332894133137,-2150.046555, , ,-3.521852556, 
1,37.37,16163.3,16367.619814939806,16354.87772757561,-2248.519815, , ,0.071639112, 
1,37.38,16173.3,16366.09497042087,16353.423777536425,-2236.99497, , ,-4.852804589, 
1,37.39,16200,16364.572011528904,16351.97104364484,-2208.772012, , ,-0.952516422, 
1,37.4,15980,16363.050928236318,16350.519525529218,-2427.250928, , ,-1.455020535, 
1,37.41,16033.3,16361.53171444856,16349.069222817052,-2372.431714, , ,-0.056487856, 
1,37.42,16160,16360.014356560014,16347.620135134957,-2244.214357, , ,-1.148195339, 
1,37.43,16000,16358.498849189642,16346.172262108686,-2402.698849, , ,-2.000003877, 
1,37.44,16260,16356.985181710299,16344.725603363093,-2141.185182, , ,0.7774162934203196, 
1,37.45,16070,16355.473346951061,16343.280158522182,-2329.673347, , ,0.10904333591777338, 
1,37.46,16206.7,16353.963336428806,16341.835927209064,-2191.463336, , ,1.8794711460060871, 
1,37.47,16230,16352.455140348258,16340.392909045997,-2166.65514, , ,-0.348020266, 
1,37.48,16186.7,16350.948752012697,16338.951103654352,-2208.448752, , ,-4.884278094, 
1,37.49,16206.7,16349.444163055608,16337.510510654638,-2186.944163, , ,0.37218230976990596, 
1,37.5,16086.7,16347.94136451356,16336.07112966649,-2305.441365, , ,-0.593384619, 
1,37.51,15950,16346.440349925648,16334.632960308682,-2440.64035, , ,-0.085174384, 
1,37.52,16013.3,16344.941111757207,16333.196002199102,-2375.841112, , ,0.9347729397546655, 
1,37.53,16140,16343.443641042217,16331.76025,-2247.643641, , ,-2.580273918, 
1,37.54,16026.7,16341.947931436369,16330.32571819193,-2359.447931, , ,-2.320326809, 
1,37.55,16460,16340.453975521623,16328.892391525804,-1924.653976, , ,-3.432153455, 
1,37.56,15880,16338.96176456776,16327.46027457085,-2503.161765, , ,-1.789377628, 
1,37.57,16246.7,16337.471293658407,16326.02936694065,-2134.971294, , ,0.936286205, 
1,37.58,16136.7,16335.982555253715,16324.599668247909,-2243.482555, , ,-0.790029143, 
1,37.59,16070,16334.495541455353,16323.171178104485,-2308.695541, , ,-0.872372155, 
1,37.6,15903.3,16333.010246390673,16321.743896121356,-2473.910246, , ,3.5924741376031366, 
1,37.61,16210,16331.526663709352,16320.317821908662,-2165.726664, , ,0.14452025902037174, 
1,37.62,16296.7,16330.044785391245,16318.892955075655,-2077.544785, , ,0.6262980531988228, 
1,37.63,16313.3,16328.56460591878,16317.469295230761,-2059.464606, , ,1.8070448258155885, 
1,37.64,16070,16327.086118223782,16316.046841981526,-2301.286118, , ,0.4828658624887193, 
1,37.65,16130,16325.609317740631,16314.625594934654,-2239.809318, , ,-3.222946527, 
1,37.66,16540,16324.134195611297,16313.205553695976,-1828.334196, , ,-1.855449178, 
1,37.67,15996.7,16322.66074750686,16311.786717870476,-2370.160748, , ,0.1625722175394228, 
1,37.68,16216.7,16321.188967309408,16310.369087062292,-2148.688967, , ,0.4973007932801804, 
1,37.69,15950,16319.718848661758,16308.952660874702,-2413.918849, , ,0.9278477999397311, 
1,37.7,16443.3,16318.250386159543,16307.53743891013,-1919.150386, , ,1.0655248335674012, 
1,37.71,16090,16316.783573205441,16306.123420770138,-2270.983573, , ,-2.225797083, 
1,37.72,16466.7,16315.318404512607,16304.710606055462,-1892.818405, , ,-0.324658566, 
1,37.73,16100,16313.85487,16303.298994365976,-2258.054874, , ,-1.124555204, 
1,37.74,16040,16312.392977209336,16301.88858530069,-2316.592977, , ,-2.054317642, 
1,37.75,16306.7,16310.932708259354,16300.479378457794,-2048.432708, , ,-1.590629282, 
1,37.76,15646.7,16309.474060864994,16299.071373434612,-2706.974061, , ,-0.831457874, 
1,37.77,15990,16308.017030450408,16297.66456982762,-2362.21703, , ,-1.560239338, 
1,37.78,15826.7,16306.561613034957,16296.25896723246,-2524.061613, , ,-1.470583234, 
1,37.79,16166.7,16305.107800703252,16294.854565243924,-2182.607801, , ,-3.458478554, 
1,37.8,16303.3,16303.655590068995,16293.45136345595,-2044.55559, , ,-4.48087646, 
1,37.81,15990,16302.204976672188,16292.049361461655,-2356.404977, , ,-0.262802896, 
1,37.82,16076.7,16300.755953190941,16290.648558853287,-2268.255953, , ,2.096203736316081, 
1,37.83,16116.7,16299.308516951713,16289.248955222281,-2226.808517, , ,-0.307368529, 
1,37.84,15996.7,16297.862662895908,16287.850550159206,-2345.362663, , ,-0.514778137, 
1,37.85,15983.3,16296.418385010438,16286.453343253808,-2357.318385, , ,-1.417109264, 
1,37.86,16180,16294.975680380807,16285.057334094987,-2159.17568, , ,-0.387452892, 
1,37.87,15986.7,16293.53454168094,16283.662522270806,-2351.034542, , ,-0.101895084, 
1,37.88,16070,16292.094967663601,16282.268907368496,-2266.294968, , ,-2.12145188, 
1,37.89,15960,16290.656951001032,16280.876488974436,-2374.856951, , ,-2.708133575, 
1,37.9,16193.3,16289.220488298568,16279.485266674194,-2140.120488, , ,-2.869478208, 
1,37.91,16103.3,16287.78557544543,16278.095240052478,-2228.685575, , ,-1.630168621, 
1,37.92,16520,16286.352207733975,16276.70640869318,-1810.552208, , ,-1.690953601, 
1,37.93,16383.3,16284.920380694146,16275.31877217936,-1945.820381, , ,1.2310262861911678, 
1,37.94,16320,16283.490092120017,16273.93233009323,-2007.690092, , ,-0.547219527, 
1,37.95,16640,16282.061333486754,16272.547082016188,-1686.261333, , ,-0.43438679, 
1,37.96,16353.3,16280.6341,16271.163027528786,-1971.534104, , ,-1.263194716, 
1,37.97,15883.3,16279.208399834262,16269.780166210758,-2440.1084, , ,0.771931868, 
1,37.98,16136.7,16277.784216582697,16268.398497641008,-2185.284217, , ,-0.764997165, 
1,37.99,15993.3,16276.361546330467,16267.018021397605,-2327.261546, , ,-2.470142218, 
1,38,16033.3,16274.940389966137,16265.638737057812,-2285.84039, , ,-0.442178632, 
1,38.01,16030,16273.520742893788,16264.260644198033,-2287.720743, , ,-3.450630407, 
1,38.02,16403.3,16272.10259968223,16262.88374239387,-1913.0026, , ,-0.886823342, 
1,38.03,16330,16270.685957641268,16261.508031220103,-1984.885958, , ,-1.44458576, 
1,38.04,16113.3,16269.270812291725,16260.133510250671,-2200.170812, , ,-4.578157524, 
1,38.05,15973.3,16267.85716094175,16258.760179058701,-2338.757161, , ,-1.718307743, 
1,38.06,16086.7,16266.444998514486,16257.388037216497,-2223.944999, , ,-1.009965371, 
1,38.07,16086.7,16265.034322316447,16256.01708429555,-2222.534322, , ,0.28548083570973626, 
1,38.08,16153.3,16263.625128818845,16254.647319866513,-2154.525129, , ,-1.981016844, 
1,38.09,16626.7,16262.217414134457,16253.278743499233,-1679.717414, , ,-0.849535793, 
1,38.1,16333.3,16260.81117556734,16251.911354762744,-1971.711176, , ,0.8851614603656721, 
1,38.11,16126.7,16259.406408632583,16250.54515322525,-2176.906409, , ,-1.471941626, 
1,38.12,15866.7,16258.003110871014,16249.180138454136,-2435.503111, , ,-0.591786893, 
1,38.13,16320,16256.601276961632,16247.816310015984,-1980.801277, , ,0.625691619, 
1,38.14,15883.3,16255.200906231776,16246.45366747655,-2416.100906, , ,-1.811588797, 
1,38.15,15640,16253.801993478031,16245.092210400791,-2658.001993, , ,-1.525994336, 
1,38.16,15433.3,16252.404536834012,16243.731938352834,-2863.304537, , ,-2.214690921, 
1,38.17,15720,16251.008532048347,16242.372850896003,-2575.208532, , ,-0.833560157, 
1,38.18,15983.3,16249.613975822516,16241.014947592803,-2310.513976, , ,-1.792838481, 
1,38.19,16086.7,16248.220867002969,16239.658228004937,-2205.720867, , ,-2.508337451, 
1,38.2,16376.7,16246.829198594078,16238.30269169329,-1914.329199, , ,-3.101561234, 
1,38.21,16716.7,16245.438971109601,16236.948338217946,-1572.938971, , ,0.7347063349087469, 
1,38.22,16033.3,16244.050180174912,16235.595167138184,-2254.95018, , ,-0.535122271, 
1,38.23,16083.3,16242.662824633207,16234.243178012457,-2203.562825, , ,-3.501035653, 
1,38.24,16026.7,16241.276896055133,16232.892370398433,-2258.776896, , ,-4.14983397, 
1,38.25,16230,16239.892396977772,16231.542743852962,-2054.092397, , ,-3.582955787, 
1,38.26,16166.7,16238.509322427215,16230.19429793209,-2116.009322, , ,0.1189290452999668, 
1,38.27,16156.7,16237.127669932159,16228.84703219107,-2124.62767, , ,1.7426109884117424, 
1,38.28,15980,16235.747436901263,16227.50094618433,-2299.947437, , ,0.5787404408361727, 
1,38.29,15873.3,16234.368619669534,16226.156039465524,-2405.26862, , ,1.540527648121174, 
1,38.3,16326.7,16232.991216359287,16224.812311587482,-1950.491216, , ,-1.257087129, 
1,38.31,16010,16231.61522354233,16223.469762102244,-2265.815224, , ,0.062822026, 
1,38.32,15860,16230.240637789675,16222.128390561053,-2414.440638, , ,-2.489937752, 
1,38.33,15950,16228.867458413333,16220.788196514339,-2323.067458, , ,-0.61299522, 
1,38.34,15933.3,16227.495680909838,16219.449179511752,-2338.395681, , ,0.7243477535913952, 
1,38.35,16033.3,16226.12530363594,16218.111339102134,-2237.025304, , ,-1.294029727, 
1,38.36,16176.7,16224.75632,16216.774674833534,-2092.256324, , ,-0.419040199, 
1,38.37,16310,16223.388737716336,16215.439186253208,-1957.588738, , ,-1.928640147, 
1,38.38,16323.3,16222.022544588064,16214.104872907614,-1942.922545, , ,0.8242024622818197, 
1,38.39,16243.3,16220.65774105533,16212.771734342416,-2021.557741, , ,0.043766792, 
1,38.4,16093.3,16219.294324398026,16211.439770102486,-2170.194324, , ,2.7082295098940325, 
1,38.41,15906.7,16217.93229,16210.10897973191,-2355.432292, , ,1.8410382113057182, 
1,38.42,16180,16216.571642375065,16208.779362773968,-2080.771642, , ,2.670624163244955, 
